,region,depot,item_no,tms,ams,month,year,Sale_1Monthsback,Sale_2Monthsback,Sale_3Monthsback
2055,LG,IKORODU,RKF20HLK,453.3878064516129,226.69390322580645,10.0,2021.0,236.95586666666665,246.30761290322582,276.4885483870968
2056,LG,IKORODU,RKF20HLK,426.2085333333333,213.10426666666666,11.0,2021.0,226.69390322580645,236.95586666666665,246.30761290322582
2057,LG,IKORODU,RKF20HLK,476.06651612903227,238.03325806451613,12.0,2021.0,213.10426666666666,226.69390322580645,236.95586666666665
2058,LG,IKORODU,RKF20HLK,496.9932,248.4966,1.0,2022.0,238.03325806451613,213.10426666666666,226.69390322580645
2059,LG,IKORODU,RKF20HLK,452.44307142857144,226.22153571428572,2.0,2022.0,248.4966,238.03325806451613,213.10426666666666
2060,LG,IKORODU,RKF20HLK,493.5898064516129,246.79490322580645,3.0,2022.0,226.22153571428572,248.4966,238.03325806451613
2061,LG,IKORODU,RKF20HLK,530.7665333333333,265.38326666666666,4.0,2022.0,246.79490322580645,226.22153571428572,248.4966
2062,LG,IKORODU,RKF20HLK,415.356,207.678,5.0,2022.0,265.38326666666666,246.79490322580645,226.22153571428572
2063,LG,IKORODU,RSF20HLK,102.59331034482759,51.29665517241379,6.0,2021.0,,,
2064,LG,IKORODU,RSF20HLK,96.99832258064517,48.49916129032258,7.0,2021.0,51.29665517241379,,
2065,LG,IKORODU,RSF20HLK,76.76909677419356,38.38454838709678,8.0,2021.0,48.49916129032258,51.29665517241379,
2066,LG,IKORODU,RSF20HLK,42.564,21.282,9.0,2021.0,38.38454838709678,48.49916129032258,51.29665517241379
2067,LG,IKORODU,RSF20HLK,37.85922580645161,18.929612903225806,10.0,2021.0,21.282,38.38454838709678,48.49916129032258
2068,LG,IKORODU,RSF20HLK,62.629933333333334,31.314966666666667,11.0,2021.0,18.929612903225806,21.282,38.38454838709678
2069,LG,IKORODU,RSF20HLK,58.49761290322581,29.248806451612904,12.0,2021.0,31.314966666666667,18.929612903225806,21.282
2070,LG,IKORODU,RSF20HLK,61.9928,30.9964,1.0,2022.0,29.248806451612904,31.314966666666667,18.929612903225806
2071,LG,IKORODU,RSF20HLK,62.982,31.491,2.0,2022.0,30.9964,29.248806451612904,31.314966666666667
2072,LG,IKORODU,RSF20HLK,62.847806451612904,31.423903225806452,3.0,2022.0,31.491,30.9964,29.248806451612904
2073,LG,IKORODU,RSF20HLK,65.21113333333334,32.60556666666667,4.0,2022.0,31.423903225806452,31.491,30.9964
2074,LG,IKORODU,RSF20HLK,38.658,19.329,5.0,2022.0,32.60556666666667,31.423903225806452,31.491
2075,LG,IKORODU,TB00004,0.0,0.0,7.0,2021.0,,,
2076,LG,IKORODU,TB00004,0.0,0.0,8.0,2021.0,0.0,,
2077,LG,IKORODU,TB00004,0.0,0.0,9.0,2021.0,0.0,0.0,
2078,LG,IKORODU,TB00004,0.0,0.0,10.0,2021.0,0.0,0.0,0.0
2079,LG,IKORODU,TB00004,0.0,0.0,11.0,2021.0,0.0,0.0,0.0
2080,LG,IKORODU,TB00004,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
2081,LG,IKORODU,TB00004,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
2082,LG,IKORODU,TB00004,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
2083,LG,IKORODU,TB00004,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
2084,LG,IKORODU,TB00004,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
2085,LG,IKORODU,TB00004,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
2086,LG,LEKKI,10040447,153.70834482758622,76.85417241379311,6.0,2021.0,,,
2087,LG,LEKKI,10040447,146.63529032258066,73.31764516129033,7.0,2021.0,76.85417241379311,,
2088,LG,LEKKI,10040447,214.64122580645162,107.32061290322581,8.0,2021.0,73.31764516129033,76.85417241379311,
2089,LG,LEKKI,10040447,239.84026666666668,119.92013333333334,9.0,2021.0,107.32061290322581,73.31764516129033,76.85417241379311
2090,LG,LEKKI,10040447,277.7224516129032,138.8612258064516,10.0,2021.0,119.92013333333334,107.32061290322581,73.31764516129033
2091,LG,LEKKI,10040447,266.00326666666666,133.00163333333333,11.0,2021.0,138.8612258064516,119.92013333333334,107.32061290322581
2092,LG,LEKKI,10040447,225.32967741935485,112.66483870967743,12.0,2021.0,133.00163333333333,138.8612258064516,119.92013333333334
2093,LG,LEKKI,10040447,234.29826666666668,117.14913333333334,1.0,2022.0,112.66483870967743,133.00163333333333,138.8612258064516
2094,LG,LEKKI,10040447,244.02992857142857,122.01496428571429,2.0,2022.0,117.14913333333334,112.66483870967743,133.00163333333333
2095,LG,LEKKI,10040447,207.87187096774193,103.93593548387096,3.0,2022.0,122.01496428571429,117.14913333333334,112.66483870967743
2096,LG,LEKKI,10040447,167.08333333333334,83.54166666666667,4.0,2022.0,103.93593548387096,122.01496428571429,117.14913333333334
2097,LG,LEKKI,10040447,180.242,90.121,5.0,2022.0,83.54166666666667,103.93593548387096,122.01496428571429
2098,LG,LEKKI,10047371,0.0,0.0,7.0,2021.0,,,
2099,LG,LEKKI,10047371,0.04838709677419355,0.024193548387096774,8.0,2021.0,0.0,,
2100,LG,LEKKI,10047371,0.02033333333333333,0.010166666666666666,9.0,2021.0,0.024193548387096774,0.0,
2101,LG,LEKKI,10047371,0.03870967741935484,0.01935483870967742,10.0,2021.0,0.010166666666666666,0.024193548387096774,0.0
2102,LG,LEKKI,10047371,0.0003333333333333333,0.00016666666666666666,11.0,2021.0,0.01935483870967742,0.010166666666666666,0.024193548387096774
2103,LG,LEKKI,10047371,0.0,0.0,12.0,2021.0,0.00016666666666666666,0.01935483870967742,0.010166666666666666
2104,LG,LEKKI,10047371,0.0,0.0,1.0,2022.0,0.0,0.00016666666666666666,0.01935483870967742
2105,LG,LEKKI,10047371,0.0,0.0,2.0,2022.0,0.0,0.0,0.00016666666666666666
2106,LG,LEKKI,10047371,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
2107,LG,LEKKI,10047371,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
2108,LG,LEKKI,10047371,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
2109,LG,LEKKI,10056877,2.8920689655172414,1.4460344827586207,6.0,2021.0,,,
2110,LG,LEKKI,10056877,1.4123225806451614,0.7061612903225807,7.0,2021.0,1.4460344827586207,,
2111,LG,LEKKI,10056877,0.044516129032258066,0.022258064516129033,8.0,2021.0,0.7061612903225807,1.4460344827586207,
2112,LG,LEKKI,10056877,1.5113333333333332,0.7556666666666666,9.0,2021.0,0.022258064516129033,0.7061612903225807,1.4460344827586207
2113,LG,LEKKI,10056877,1.726451612903226,0.863225806451613,10.0,2021.0,0.7556666666666666,0.022258064516129033,0.7061612903225807
2114,LG,LEKKI,10056877,0.38133333333333336,0.19066666666666668,11.0,2021.0,0.863225806451613,0.7556666666666666,0.022258064516129033
2115,LG,LEKKI,10056877,0.6903225806451613,0.34516129032258064,12.0,2021.0,0.19066666666666668,0.863225806451613,0.7556666666666666
2116,LG,LEKKI,10056877,0.7086666666666667,0.35433333333333333,1.0,2022.0,0.34516129032258064,0.19066666666666668,0.863225806451613
2117,LG,LEKKI,10056877,0.265,0.1325,2.0,2022.0,0.35433333333333333,0.34516129032258064,0.19066666666666668
2118,LG,LEKKI,10056877,0.5892903225806452,0.2946451612903226,3.0,2022.0,0.1325,0.35433333333333333,0.34516129032258064
2119,LG,LEKKI,10056877,0.7551333333333333,0.37756666666666666,4.0,2022.0,0.2946451612903226,0.1325,0.35433333333333333
2120,LG,LEKKI,10056877,0.644,0.322,5.0,2022.0,0.37756666666666666,0.2946451612903226,0.1325
2121,LG,LEKKI,10063228,1.5257142857142858,0.7628571428571429,6.0,2021.0,,,
2122,LG,LEKKI,10063228,0.7696774193548387,0.38483870967741934,7.0,2021.0,0.7628571428571429,,
2123,LG,LEKKI,10063228,0.06580645161290323,0.032903225806451615,8.0,2021.0,0.38483870967741934,0.7628571428571429,
2124,LG,LEKKI,10063228,0.0,0.0,9.0,2021.0,0.032903225806451615,0.38483870967741934,0.7628571428571429
2125,LG,LEKKI,10063228,0.0,0.0,10.0,2021.0,0.0,0.032903225806451615,0.38483870967741934
2126,LG,LEKKI,10063228,0.0,0.0,11.0,2021.0,0.0,0.0,0.032903225806451615
2127,LG,LEKKI,10063228,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
2128,LG,LEKKI,10063228,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
2129,LG,LEKKI,10063228,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
2130,LG,LEKKI,10063228,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
2131,LG,LEKKI,10063228,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
2132,LG,LEKKI,10063228,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
2133,LG,LEKKI,10063348,0.0,0.0,7.0,2021.0,,,
2134,LG,LEKKI,10063348,0.0,0.0,8.0,2021.0,0.0,,
2135,LG,LEKKI,10063348,0.0,0.0,9.0,2021.0,0.0,0.0,
2136,LG,LEKKI,10063348,0.0,0.0,10.0,2021.0,0.0,0.0,0.0
2137,LG,LEKKI,10063348,0.0,0.0,11.0,2021.0,0.0,0.0,0.0
2138,LG,LEKKI,10063348,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
2139,LG,LEKKI,10063348,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
2140,LG,LEKKI,10063348,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
2141,LG,LEKKI,10063348,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
2142,LG,LEKKI,10063348,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
2143,LG,LEKKI,10063348,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
2144,LG,LEKKI,10080907,97.29365517241379,48.646827586206896,6.0,2021.0,,,
2145,LG,LEKKI,10080907,109.78774193548387,54.89387096774193,7.0,2021.0,48.646827586206896,,
2146,LG,LEKKI,10080907,146.06064516129032,73.03032258064516,8.0,2021.0,54.89387096774193,48.646827586206896,
2147,LG,LEKKI,10080907,114.65273333333333,57.326366666666665,9.0,2021.0,73.03032258064516,54.89387096774193,48.646827586206896
2148,LG,LEKKI,10080907,103.97812903225807,51.989064516129034,10.0,2021.0,57.326366666666665,73.03032258064516,54.89387096774193
2149,LG,LEKKI,10080907,104.05393333333333,52.02696666666667,11.0,2021.0,51.989064516129034,57.326366666666665,73.03032258064516
2150,LG,LEKKI,10080907,82.49948387096774,41.24974193548387,12.0,2021.0,52.02696666666667,51.989064516129034,57.326366666666665
2151,LG,LEKKI,10080907,80.16193333333334,40.08096666666667,1.0,2022.0,41.24974193548387,52.02696666666667,51.989064516129034
2152,LG,LEKKI,10080907,89.97428571428571,44.98714285714286,2.0,2022.0,40.08096666666667,41.24974193548387,52.02696666666667
2153,LG,LEKKI,10080907,93.14793548387097,46.57396774193548,3.0,2022.0,44.98714285714286,40.08096666666667,41.24974193548387
2154,LG,LEKKI,10080907,70.47693333333333,35.23846666666667,4.0,2022.0,46.57396774193548,44.98714285714286,40.08096666666667
2155,LG,LEKKI,10080907,66.278,33.139,5.0,2022.0,35.23846666666667,46.57396774193548,44.98714285714286
2156,LG,LEKKI,10081184,0.0,0.0,7.0,2021.0,,,
2157,LG,LEKKI,10081184,0.0,0.0,8.0,2021.0,0.0,,
2158,LG,LEKKI,10081184,0.0,0.0,9.0,2021.0,0.0,0.0,
2159,LG,LEKKI,10081184,0.0,0.0,10.0,2021.0,0.0,0.0,0.0
2160,LG,LEKKI,10081184,0.0,0.0,11.0,2021.0,0.0,0.0,0.0
2161,LG,LEKKI,10081184,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
2162,LG,LEKKI,10081184,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
2163,LG,LEKKI,10081184,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
2164,LG,LEKKI,10081184,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
2165,LG,LEKKI,10081184,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
2166,LG,LEKKI,10081184,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
2167,LG,LEKKI,10090361,5.053904761904762,2.526952380952381,6.0,2021.0,,,
2168,LG,LEKKI,10090361,1.123483870967742,0.561741935483871,7.0,2021.0,2.526952380952381,,
2169,LG,LEKKI,10090361,0.0,0.0,8.0,2021.0,0.561741935483871,2.526952380952381,
2170,LG,LEKKI,10090361,0.0,0.0,9.0,2021.0,0.0,0.561741935483871,2.526952380952381
2171,LG,LEKKI,10090361,0.0,0.0,10.0,2021.0,0.0,0.0,0.561741935483871
2172,LG,LEKKI,10090361,0.0,0.0,11.0,2021.0,0.0,0.0,0.0
2173,LG,LEKKI,10090361,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
2174,LG,LEKKI,10090361,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
2175,LG,LEKKI,10090361,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
2176,LG,LEKKI,10090361,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
2177,LG,LEKKI,10090361,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
2178,LG,LEKKI,10090361,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
2179,LG,LEKKI,10097797,5.4477142857142855,2.7238571428571428,6.0,2021.0,,,
2180,LG,LEKKI,10097797,3.021741935483871,1.5108709677419354,7.0,2021.0,2.7238571428571428,,
2181,LG,LEKKI,10097797,0.09283870967741935,0.046419354838709674,8.0,2021.0,1.5108709677419354,2.7238571428571428,
2182,LG,LEKKI,10097797,0.0,0.0,9.0,2021.0,0.046419354838709674,1.5108709677419354,2.7238571428571428
2183,LG,LEKKI,10097797,0.0,0.0,10.0,2021.0,0.0,0.046419354838709674,1.5108709677419354
2184,LG,LEKKI,10097797,0.0,0.0,11.0,2021.0,0.0,0.0,0.046419354838709674
2185,LG,LEKKI,10097797,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
2186,LG,LEKKI,10097797,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
2187,LG,LEKKI,10097797,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
2188,LG,LEKKI,10097797,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
2189,LG,LEKKI,10097797,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
2190,LG,LEKKI,10097797,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
2191,LG,LEKKI,10098890,0.015096774193548388,0.007548387096774194,7.0,2021.0,,,
2192,LG,LEKKI,10098890,0.0003225806451612903,0.00016129032258064516,8.0,2021.0,0.007548387096774194,,
2193,LG,LEKKI,10098890,0.0,0.0,9.0,2021.0,0.00016129032258064516,0.007548387096774194,
2194,LG,LEKKI,10098890,0.0,0.0,10.0,2021.0,0.0,0.00016129032258064516,0.007548387096774194
2195,LG,LEKKI,10098890,0.0,0.0,11.0,2021.0,0.0,0.0,0.00016129032258064516
2196,LG,LEKKI,10098890,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
2197,LG,LEKKI,10098890,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
2198,LG,LEKKI,10098890,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
2199,LG,LEKKI,10098890,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
2200,LG,LEKKI,10098890,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
2201,LG,LEKKI,10098890,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
2202,LG,LEKKI,108880,363.54386206896555,181.77193103448278,6.0,2021.0,,,
2203,LG,LEKKI,108880,306.81722580645163,153.40861290322582,7.0,2021.0,181.77193103448278,,
2204,LG,LEKKI,108880,339.54587096774196,169.77293548387098,8.0,2021.0,153.40861290322582,181.77193103448278,
2205,LG,LEKKI,108880,385.4516,192.7258,9.0,2021.0,169.77293548387098,153.40861290322582,181.77193103448278
2206,LG,LEKKI,108880,380.5361935483871,190.26809677419354,10.0,2021.0,192.7258,169.77293548387098,153.40861290322582
2207,LG,LEKKI,108880,336.87766666666664,168.43883333333332,11.0,2021.0,190.26809677419354,192.7258,169.77293548387098
2208,LG,LEKKI,108880,308.47851612903224,154.23925806451612,12.0,2021.0,168.43883333333332,190.26809677419354,192.7258
2209,LG,LEKKI,108880,300.44466666666665,150.22233333333332,1.0,2022.0,154.23925806451612,168.43883333333332,190.26809677419354
2210,LG,LEKKI,108880,276.93692857142855,138.46846428571428,2.0,2022.0,150.22233333333332,154.23925806451612,168.43883333333332
2211,LG,LEKKI,108880,257.79290322580647,128.89645161290323,3.0,2022.0,138.46846428571428,150.22233333333332,154.23925806451612
2212,LG,LEKKI,108880,274.5198,137.2599,4.0,2022.0,128.89645161290323,138.46846428571428,150.22233333333332
2213,LG,LEKKI,108880,288.278,144.139,5.0,2022.0,137.2599,128.89645161290323,138.46846428571428
2214,LG,LEKKI,10980611,0.2821290322580645,0.14106451612903226,7.0,2021.0,,,
2215,LG,LEKKI,10980611,0.02967741935483871,0.014838709677419355,8.0,2021.0,0.14106451612903226,,
2216,LG,LEKKI,10980611,0.0,0.0,9.0,2021.0,0.014838709677419355,0.14106451612903226,
2217,LG,LEKKI,10980611,0.0,0.0,10.0,2021.0,0.0,0.014838709677419355,0.14106451612903226
2218,LG,LEKKI,10980611,0.0,0.0,11.0,2021.0,0.0,0.0,0.014838709677419355
2219,LG,LEKKI,10980611,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
2220,LG,LEKKI,10980611,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
2221,LG,LEKKI,10980611,0.07928571428571428,0.03964285714285714,2.0,2022.0,0.0,0.0,0.0
2222,LG,LEKKI,10980611,0.1878064516129032,0.0939032258064516,3.0,2022.0,0.03964285714285714,0.0,0.0
2223,LG,LEKKI,10980611,0.2112,0.1056,4.0,2022.0,0.0939032258064516,0.03964285714285714,0.0
2224,LG,LEKKI,10980611,0.156,0.078,5.0,2022.0,0.1056,0.0939032258064516,0.03964285714285714
2225,LG,LEKKI,10983534,0.0,0.0,7.0,2021.0,,,
2226,LG,LEKKI,10983534,0.0,0.0,8.0,2021.0,0.0,,
2227,LG,LEKKI,10983534,0.0,0.0,9.0,2021.0,0.0,0.0,
2228,LG,LEKKI,10983534,0.0,0.0,10.0,2021.0,0.0,0.0,0.0
2229,LG,LEKKI,10983534,0.0,0.0,11.0,2021.0,0.0,0.0,0.0
2230,LG,LEKKI,10983534,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
2231,LG,LEKKI,10983534,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
2232,LG,LEKKI,10983534,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
2233,LG,LEKKI,10983534,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
2234,LG,LEKKI,10983534,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
2235,LG,LEKKI,10983534,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
2236,LG,LEKKI,113042,0.0,0.0,7.0,2021.0,,,
2237,LG,LEKKI,113042,0.0,0.0,8.0,2021.0,0.0,,
2238,LG,LEKKI,113042,0.0,0.0,9.0,2021.0,0.0,0.0,
2239,LG,LEKKI,113042,0.0,0.0,10.0,2021.0,0.0,0.0,0.0
2240,LG,LEKKI,113042,0.0,0.0,11.0,2021.0,0.0,0.0,0.0
2241,LG,LEKKI,113042,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
2242,LG,LEKKI,113042,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
2243,LG,LEKKI,113042,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
2244,LG,LEKKI,113042,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
2245,LG,LEKKI,113042,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
2246,LG,LEKKI,113042,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
2247,LG,LEKKI,113400,0.0,0.0,7.0,2021.0,,,
2248,LG,LEKKI,113400,0.0,0.0,8.0,2021.0,0.0,,
2249,LG,LEKKI,113400,0.0,0.0,9.0,2021.0,0.0,0.0,
2250,LG,LEKKI,113400,0.0,0.0,10.0,2021.0,0.0,0.0,0.0
2251,LG,LEKKI,113400,0.0,0.0,11.0,2021.0,0.0,0.0,0.0
2252,LG,LEKKI,113400,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
2253,LG,LEKKI,113400,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
2254,LG,LEKKI,113400,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
2255,LG,LEKKI,113400,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
2256,LG,LEKKI,113400,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
2257,LG,LEKKI,113400,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
2258,LG,LEKKI,113441,39.204827586206896,19.602413793103448,6.0,2021.0,,,
2259,LG,LEKKI,113441,43.504064516129034,21.752032258064517,7.0,2021.0,19.602413793103448,,
2260,LG,LEKKI,113441,49.802516129032256,24.901258064516128,8.0,2021.0,21.752032258064517,19.602413793103448,
2261,LG,LEKKI,113441,45.63,22.815,9.0,2021.0,24.901258064516128,21.752032258064517,19.602413793103448
2262,LG,LEKKI,113441,51.21651612903226,25.60825806451613,10.0,2021.0,22.815,24.901258064516128,21.752032258064517
2263,LG,LEKKI,113441,49.5972,24.7986,11.0,2021.0,25.60825806451613,22.815,24.901258064516128
2264,LG,LEKKI,113441,34.57593548387097,17.287967741935486,12.0,2021.0,24.7986,25.60825806451613,22.815
2265,LG,LEKKI,113441,31.835733333333334,15.917866666666667,1.0,2022.0,17.287967741935486,24.7986,25.60825806451613
2266,LG,LEKKI,113441,25.491214285714285,12.745607142857143,2.0,2022.0,15.917866666666667,17.287967741935486,24.7986
2267,LG,LEKKI,113441,31.319741935483872,15.659870967741936,3.0,2022.0,12.745607142857143,15.917866666666667,17.287967741935486
2268,LG,LEKKI,113441,30.148666666666667,15.074333333333334,4.0,2022.0,15.659870967741936,12.745607142857143,15.917866666666667
2269,LG,LEKKI,113441,29.03,14.515,5.0,2022.0,15.074333333333334,15.659870967741936,12.745607142857143
2270,LG,LEKKI,BHF20HLK,400.49675862068966,200.24837931034483,6.0,2021.0,,,
2271,LG,LEKKI,BHF20HLK,361.1729677419355,180.58648387096775,7.0,2021.0,200.24837931034483,,
2272,LG,LEKKI,BHF20HLK,408.03470967741936,204.01735483870968,8.0,2021.0,180.58648387096775,200.24837931034483,
2273,LG,LEKKI,BHF20HLK,469.2796,234.6398,9.0,2021.0,204.01735483870968,180.58648387096775,200.24837931034483
2274,LG,LEKKI,BHF20HLK,472.81167741935485,236.40583870967743,10.0,2021.0,234.6398,204.01735483870968,180.58648387096775
2275,LG,LEKKI,BHF20HLK,427.3340666666667,213.66703333333334,11.0,2021.0,236.40583870967743,234.6398,204.01735483870968
2276,LG,LEKKI,BHF20HLK,392.23993548387097,196.11996774193548,12.0,2021.0,213.66703333333334,236.40583870967743,234.6398
2277,LG,LEKKI,BHF20HLK,381.1915333333333,190.59576666666666,1.0,2022.0,196.11996774193548,213.66703333333334,236.40583870967743
2278,LG,LEKKI,BHF20HLK,397.89214285714286,198.94607142857143,2.0,2022.0,190.59576666666666,196.11996774193548,213.66703333333334
2279,LG,LEKKI,BHF20HLK,363.764,181.882,3.0,2022.0,198.94607142857143,190.59576666666666,196.11996774193548
2280,LG,LEKKI,BHF20HLK,303.2189333333333,151.60946666666666,4.0,2022.0,181.882,198.94607142857143,190.59576666666666
2281,LG,LEKKI,BHF20HLK,276.652,138.326,5.0,2022.0,151.60946666666666,181.882,198.94607142857143
2282,LG,LEKKI,D108881,12.953034482758621,6.476517241379311,6.0,2021.0,,,
2283,LG,LEKKI,D108881,10.278,5.139,7.0,2021.0,6.476517241379311,,
2284,LG,LEKKI,D108881,21.729612903225807,10.864806451612903,8.0,2021.0,5.139,6.476517241379311,
2285,LG,LEKKI,D108881,20.897066666666667,10.448533333333334,9.0,2021.0,10.864806451612903,5.139,6.476517241379311
2286,LG,LEKKI,D108881,21.062451612903224,10.531225806451612,10.0,2021.0,10.448533333333334,10.864806451612903,5.139
2287,LG,LEKKI,D108881,24.071866666666665,12.035933333333334,11.0,2021.0,10.531225806451612,10.448533333333334,10.864806451612903
2288,LG,LEKKI,D108881,22.264129032258065,11.132064516129033,12.0,2021.0,12.035933333333334,10.531225806451612,10.448533333333334
2289,LG,LEKKI,D108881,21.043533333333333,10.521766666666666,1.0,2022.0,11.132064516129033,12.035933333333334,10.531225806451612
2290,LG,LEKKI,D108881,19.041,9.5205,2.0,2022.0,10.521766666666666,11.132064516129033,12.035933333333334
2291,LG,LEKKI,D108881,18.85483870967742,9.42741935483871,3.0,2022.0,9.5205,10.521766666666666,11.132064516129033
2292,LG,LEKKI,D108881,24.5004,12.2502,4.0,2022.0,9.42741935483871,9.5205,10.521766666666666
2293,LG,LEKKI,D108881,27.25,13.625,5.0,2022.0,12.2502,9.42741935483871,9.5205
2294,LG,LEKKI,HIT20NG,1.249,0.6245,6.0,2021.0,,,
2295,LG,LEKKI,HIT20NG,1.3829032258064515,0.6914516129032258,7.0,2021.0,0.6245,,
2296,LG,LEKKI,HIT20NG,0.73,0.365,8.0,2021.0,0.6914516129032258,0.6245,
2297,LG,LEKKI,HIT20NG,1.131,0.5655,9.0,2021.0,0.365,0.6914516129032258,0.6245
2298,LG,LEKKI,HIT20NG,1.5748387096774195,0.7874193548387097,10.0,2021.0,0.5655,0.365,0.6914516129032258
2299,LG,LEKKI,HIT20NG,0.8035333333333333,0.40176666666666666,11.0,2021.0,0.7874193548387097,0.5655,0.365
2300,LG,LEKKI,HIT20NG,0.46458064516129033,0.23229032258064516,12.0,2021.0,0.40176666666666666,0.7874193548387097,0.5655
2301,LG,LEKKI,HIT20NG,0.36306666666666665,0.18153333333333332,1.0,2022.0,0.23229032258064516,0.40176666666666666,0.7874193548387097
2302,LG,LEKKI,HIT20NG,0.20714285714285716,0.10357142857142858,2.0,2022.0,0.18153333333333332,0.23229032258064516,0.40176666666666666
2303,LG,LEKKI,HIT20NG,0.11703225806451613,0.058516129032258064,3.0,2022.0,0.10357142857142858,0.18153333333333332,0.23229032258064516
2304,LG,LEKKI,HIT20NG,0.09933333333333333,0.049666666666666665,4.0,2022.0,0.058516129032258064,0.10357142857142858,0.18153333333333332
2305,LG,LEKKI,HIT20NG,0.082,0.041,5.0,2022.0,0.049666666666666665,0.058516129032258064,0.10357142857142858
2306,LG,LEKKI,LDF20HLK,0.0,0.0,7.0,2021.0,,,
2307,LG,LEKKI,LDF20HLK,0.0,0.0,8.0,2021.0,0.0,,
2308,LG,LEKKI,LDF20HLK,0.0,0.0,9.0,2021.0,0.0,0.0,
2309,LG,LEKKI,LDF20HLK,0.0,0.0,10.0,2021.0,0.0,0.0,0.0
2310,LG,LEKKI,LDF20HLK,0.0,0.0,11.0,2021.0,0.0,0.0,0.0
2311,LG,LEKKI,LDF20HLK,0.0,0.0,12.0,2021.0,0.0,0.0,0.0
2312,LG,LEKKI,LDF20HLK,0.0,0.0,1.0,2022.0,0.0,0.0,0.0
2313,LG,LEKKI,LDF20HLK,0.0,0.0,2.0,2022.0,0.0,0.0,0.0
2314,LG,LEKKI,LDF20HLK,0.0,0.0,3.0,2022.0,0.0,0.0,0.0
2315,LG,LEKKI,LDF20HLK,0.0,0.0,4.0,2022.0,0.0,0.0,0.0
2316,LG,LEKKI,LDF20HLK,0.0,0.0,5.0,2022.0,0.0,0.0,0.0
2317,LG,LEKKI,LDM20HLK,0.0,0.0,7.0,2021.0,,,
2318,LG,LEKKI,LDM20HLK,0.0,0.0,8.0,2021.0,0.0,,
